cell,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio12,bio13,bio14,bio15,bio18,bio19,X0,X11,X12,X21,X22,X23,X24,X31,X41,X42,X43,X52,X71,X81,X82,X90,X95,x,y,dominant_cover,has_open_water,has_deciduous_forest,has_evergreen_forest,has_mixed_forest,has_shrub_or_scrub,has_grassland_or_herbaceous,has_pasture_or_hay,has_cultivated_crops,has_other,has_developed,has_wetlands
332,65.0,89.0,36.0,5409.0,206.0,-36.0,242.0,5.0,135.0,136.0,1998.0,301.0,49.0,53.0,208.0,808.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.75,48.25,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
341,83.0,130.0,34.0,8805.0,292.0,-90.0,382.0,-25.0,188.0,193.0,316.0,46.0,13.0,37.0,55.0,115.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906339049339291,0.00936607923358679,0.0,0.0,0.0,-119.75,48.25,Grassland/Herbaceous,False,False,False,False,False,True,True,False,False,False,False
349,77.0,134.0,35.0,8236.0,291.0,-82.0,373.0,-22.0,176.0,184.0,507.0,72.0,22.0,36.0,87.0,174.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549485206604001,0.0,0.0,0.14505146443843803,0.0,0.0,-117.75,48.25,Shrub/Scrub,False,False,False,False,True,False,False,True,False,False,False
353,66.0,126.0,36.0,7729.0,273.0,-77.0,350.0,-25.0,160.0,167.0,760.0,107.0,28.0,40.0,116.0,279.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.916666666667,48.25,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
354,60.0,122.0,35.0,7532.0,262.0,-80.0,342.0,-28.0,152.0,158.0,808.0,113.0,29.0,40.0,122.0,298.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.75,48.25,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
355,66.0,123.0,36.0,7428.0,266.0,-72.0,338.0,-20.0,157.0,163.0,808.0,113.0,29.0,40.0,121.0,299.0,0.0,0.7389061450958249,0,0.0,0.26109385490417497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.583333333333,48.25,Open Water,True,False,False,False,False,False,False,False,False,True,False
360,55.0,133.0,35.0,8028.0,266.0,-106.0,372.0,137.0,10.0,159.0,514.0,65.0,31.0,24.0,138.0,139.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429078208981082,0.0,0.9995709061622621,0.0,0.0,0.0,0.0,0.0,-114.416666666667,48.25,Shrub/Scrub,False,False,True,False,True,False,False,False,False,False,False
361,60.0,129.0,34.0,8107.0,269.0,-100.0,369.0,144.0,15.0,166.0,500.0,66.0,31.0,24.0,141.0,126.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672552585601807,0.327447384595871,0.0,0.0,-114.25,48.25,Pasture/Hay,False,False,False,False,False,False,True,True,False,False,False
362,42.0,127.0,35.0,7781.0,246.0,-114.0,360.0,-47.0,137.0,144.0,666.0,74.0,40.0,20.0,159.0,189.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.083333333333,48.25,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
390,45.0,124.0,26.0,11946.0,278.0,-192.0,470.0,168.0,-116.0,192.0,433.0,79.0,12.0,58.0,190.0,42.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303569763898849,0.0,0.696430265903473,0.0,0.0,-101.25,48.25,Cultivated Crops,False,False,False,False,False,True,False,True,False,False,False
399,39.0,121.0,24.0,12786.0,274.0,-215.0,489.0,192.0,-137.0,192.0,483.0,84.0,12.0,59.0,219.0,43.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-97.25,48.25,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
402,34.0,126.0,25.0,12984.0,274.0,-227.0,501.0,189.0,-146.0,189.0,502.0,86.0,12.0,59.0,227.0,45.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-96.5833333333333,48.25,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
414,73.0,86.0,39.0,4580.0,202.0,-14.0,216.0,23.0,133.0,135.0,2003.0,333.0,38.0,63.0,167.0,876.0,0.0,0.6197041273117071,0,0.0,0.0,0.0,0.0,0.0,0.0,0.380295902490616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.75,48.0833333333333,Open Water,True,False,True,False,False,False,False,False,False,False,False
415,78.0,87.0,39.0,4645.0,207.0,-11.0,218.0,27.0,139.0,140.0,1625.0,275.0,31.0,64.0,137.0,717.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.583333333333,48.0833333333333,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
416,77.0,85.0,39.0,4586.0,203.0,-11.0,214.0,27.0,137.0,138.0,1397.0,235.0,29.0,62.0,125.0,610.0,0.0,0.0,0,0.0332891419529915,0.0,0.7906554937362671,0.0,0.0,0.0,0.17605535686016102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.416666666667,48.0833333333333,Developed,False,False,True,False,False,False,False,False,False,True,False
417,88.0,86.0,40.0,4539.0,212.0,-1.0,213.0,37.0,147.0,147.0,943.0,157.0,22.0,58.0,95.0,404.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.559935450553894,0.0,0.0,0.0,0.44006457924842796,0.0,0.0,0.0,-123.25,48.0833333333333,Evergreen Forest,False,False,True,False,False,False,True,False,False,False,False
418,92.0,87.0,40.0,4489.0,216.0,3.0,213.0,41.0,150.0,150.0,744.0,118.0,20.0,51.0,83.0,302.0,0.0,0.0,0,0.0,0.0,0.0,0.0203385148197412,0.0,0.0,0.0,0.0,0.0,0.0,0.979661464691162,0.0,0.0,0.0,-123.083333333333,48.0833333333333,Pasture/Hay,False,False,False,False,False,False,True,False,False,True,False
419,94.0,88.0,41.0,4483.0,218.0,4.0,214.0,43.0,152.0,152.0,722.0,111.0,22.0,47.0,84.0,279.0,0.0,0.9924607276916501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00753926206380129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.916666666667,48.0833333333333,Open Water,True,False,True,False,False,False,False,False,False,False,False
420,99.0,86.0,40.0,4387.0,221.0,11.0,210.0,49.0,155.0,155.0,611.0,88.0,22.0,40.0,80.0,220.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.75,48.0833333333333,Open Water,True,False,False,False,False,False,False,False,False,False,False
421,100.0,85.0,40.0,4375.0,220.0,12.0,208.0,50.0,156.0,156.0,694.0,97.0,25.0,40.0,92.0,250.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9693658947944641,0.0306341294199228,0.0,0.0,0.0,0.0,0.0,0.0,-122.583333333333,48.0833333333333,Evergreen Forest,False,False,True,True,False,False,False,False,False,False,False
422,101.0,85.0,40.0,4444.0,221.0,12.0,209.0,51.0,158.0,158.0,790.0,109.0,27.0,40.0,102.0,286.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.416666666667,48.0833333333333,Open Water,True,False,False,False,False,False,False,False,False,False,False
423,101.0,90.0,41.0,4564.0,225.0,9.0,216.0,49.0,160.0,160.0,996.0,134.0,33.0,40.0,127.0,355.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.050376158207655,0.0430795662105083,0.48866152763366705,0.41788274049758894,0.0,0.0,0.0,0.0,0.0,-122.25,48.0833333333333,Mixed Forest,False,True,True,True,True,False,False,False,False,False,False
436,87.0,134.0,35.0,8499.0,300.0,-78.0,378.0,-16.0,189.0,196.0,307.0,42.0,14.0,32.0,55.0,99.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738216489553452,0.926178336143494,0.0,0.0,0.0,0.0,-119.083333333333,48.0833333333333,Grassland/Herbaceous,False,False,False,False,True,True,False,False,False,False,False
441,74.0,127.0,35.0,7923.0,284.0,-74.0,358.0,-19.0,171.0,178.0,629.0,89.0,24.0,39.0,98.0,228.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6841570138931271,0.0,0.31584298610687295,0.0,0.0,0.0,0.0,0.0,-117.25,48.0833333333333,Evergreen Forest,False,False,True,False,True,False,False,False,False,False,False
450,43.0,138.0,37.0,7714.0,256.0,-112.0,368.0,-48.0,137.0,143.0,658.0,81.0,32.0,28.0,132.0,218.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115.083333333333,48.0833333333333,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
454,59.0,126.0,35.0,7863.0,264.0,-95.0,359.0,100.0,13.0,162.0,536.0,67.0,34.0,22.0,143.0,139.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346272110939029,0.0,0.165372803807259,0.0,0.0,0.0,0.0,0.0,-114.25,48.0833333333333,Evergreen Forest,False,False,True,False,True,False,False,False,False,False,False
493,38.0,130.0,26.0,12532.0,279.0,-210.0,489.0,190.0,-133.0,190.0,439.0,81.0,11.0,61.0,203.0,39.0,0.0,0.740343749523163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396325141191483,0.0,0.22002372145652802,-99.25,48.0833333333333,Open Water,True,False,False,False,False,False,False,True,False,False,True
495,37.0,125.0,25.0,12590.0,275.0,-209.0,484.0,190.0,-135.0,190.0,441.0,84.0,11.0,63.0,207.0,39.0,0.0,0.700610339641571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29938966035842896,0.0,0.0,0.0,-98.9166666666667,48.0833333333333,Open Water,True,False,False,False,False,False,True,False,False,False,False
496,36.0,126.0,25.0,12630.0,275.0,-212.0,487.0,189.0,-137.0,189.0,443.0,83.0,11.0,64.0,210.0,38.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-98.75,48.0833333333333,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
505,28.0,131.0,27.0,11964.0,258.0,-227.0,485.0,172.0,-138.0,172.0,677.0,106.0,16.0,55.0,297.0,65.0,0.0,0.113448053598404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886551976203918,0.0,-93.0833333333333,48.0833333333333,Wetlands,True,False,False,False,False,False,False,False,False,False,True
512,27.0,121.0,26.0,11503.0,247.0,-213.0,460.0,166.0,-131.0,166.0,718.0,99.0,21.0,46.0,286.0,80.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0833333333333,48.0833333333333,Mixed Forest,False,False,False,True,False,False,False,False,False,False,False
513,27.0,122.0,26.0,11366.0,245.0,-211.0,456.0,164.0,-130.0,164.0,724.0,99.0,22.0,45.0,288.0,81.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8829204440116879,0.0,0.0,0.11707955598831199,0.0,-90.9166666666667,48.0833333333333,Grassland/Herbaceous,False,False,False,False,False,True,False,False,False,False,True
515,26.0,122.0,27.0,10737.0,232.0,-206.0,438.0,156.0,-120.0,156.0,725.0,97.0,22.0,44.0,283.0,82.0,0.0,0.20489268004894298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597981691360474,0.197125628590584,0.0,0.0,0.0,0.0,0.0,-90.5833333333333,48.0833333333333,Mixed Forest,True,False,False,True,True,False,False,False,False,False,False
516,26.0,122.0,28.0,10532.0,228.0,-203.0,431.0,154.0,-117.0,154.0,722.0,95.0,22.0,43.0,278.0,83.0,0.278079003095627,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7219209671020509,0.0,0.0,0.0,0.0,0.0,0.0,-90.4166666666667,48.0833333333333,Mixed Forest,False,False,False,True,False,False,False,False,True,False,False
517,25.0,122.0,28.0,10508.0,227.0,-204.0,431.0,152.0,-118.0,152.0,731.0,94.0,23.0,42.0,275.0,89.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.25,48.0833333333333,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
523,93.0,96.0,45.0,4132.0,215.0,6.0,209.0,47.0,145.0,147.0,2942.0,450.0,63.0,57.0,259.0,1224.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024110317230219,0.0,0.397588968276978,0.0,0.0,0.0,0.0,0.0,-124.416666666667,47.9166666666667,Evergreen Forest,False,False,True,False,True,False,False,False,False,False,False
528,58.0,81.0,38.0,4696.0,185.0,-28.0,213.0,9.0,119.0,122.0,1876.0,303.0,41.0,58.0,173.0,795.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.083333333333,47.9166666666667,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
531,103.0,87.0,40.0,4603.0,227.0,11.0,216.0,51.0,162.0,162.0,834.0,127.0,23.0,48.0,93.0,323.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.583333333333,47.9166666666667,Open Water,True,False,False,False,False,False,False,False,False,False,False
532,102.0,83.0,39.0,4528.0,222.0,13.0,209.0,52.0,161.0,161.0,830.0,117.0,26.0,43.0,101.0,310.0,0.0,0.287822276353836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712177693843842,0.0,0.0,0.0,0.0,0.0,0.0,-122.416666666667,47.9166666666667,Mixed Forest,True,False,False,True,False,False,False,False,False,False,False
533,101.0,83.0,39.0,4628.0,223.0,11.0,212.0,50.0,161.0,161.0,975.0,134.0,29.0,44.0,118.0,364.0,0.0,0.0,0,0.0,0.0,0.249233573675156,0.7507664561271671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.25,47.9166666666667,Developed,False,False,False,False,False,False,False,False,False,True,False
534,103.0,94.0,41.0,4779.0,234.0,7.0,227.0,48.0,165.0,165.0,1143.0,158.0,34.0,43.0,136.0,419.0,0.0,0.0,0,0.383578449487686,0.0912281796336174,0.525193393230438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.083333333333,47.9166666666667,Developed,False,False,False,False,False,False,False,False,False,True,False
538,45.0,115.0,35.0,7181.0,230.0,-92.0,322.0,-39.0,138.0,138.0,1106.0,199.0,22.0,67.0,92.0,517.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.691890716552734,0.0,0.0,0.0,0.0,0.0,0.308109283447266,0.0,-120.75,47.9166666666667,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,True
540,70.0,124.0,33.0,8547.0,276.0,-93.0,369.0,-33.0,174.0,179.0,381.0,62.0,12.0,49.0,53.0,155.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15907807648181901,0.840921938419342,0.0,0.0,0.0,0.0,-120.083333333333,47.9166666666667,Grassland/Herbaceous,False,False,False,False,True,True,False,False,False,False,False
541,83.0,123.0,32.0,8771.0,290.0,-85.0,375.0,-24.0,188.0,194.0,301.0,47.0,10.0,43.0,46.0,115.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11141549050808,0.1562270373106,0.7323574423789979,0.0,0.0,0.0,-119.916666666667,47.9166666666667,Pasture/Hay,False,False,False,False,True,True,True,False,False,False,False
543,88.0,130.0,34.0,8512.0,300.0,-73.0,373.0,-14.0,192.0,198.0,292.0,41.0,13.0,34.0,51.0,96.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5083858370780939,0.491614162921906,0.0,0.0,0.0,0.0,-119.083333333333,47.9166666666667,Shrub/Scrub,False,False,False,False,True,True,False,False,False,False,False
544,84.0,133.0,35.0,8326.0,297.0,-74.0,371.0,-16.0,186.0,191.0,309.0,43.0,15.0,34.0,54.0,101.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92434024810791,0.0,0.0,0.075659766793251,0.0,0.0,-118.916666666667,47.9166666666667,Shrub/Scrub,False,False,False,False,True,False,False,True,False,False,False
545,84.0,136.0,36.0,8205.0,297.0,-73.0,370.0,-15.0,184.0,189.0,320.0,44.0,16.0,33.0,57.0,104.0,0.0,0.270090579986572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.680486798286438,0.0,0.0,0.0494226105511189,0.0,0.0,-118.75,47.9166666666667,Shrub/Scrub,True,False,False,False,True,False,False,True,False,False,False
549,83.0,124.0,34.0,7979.0,291.0,-66.0,357.0,-12.0,180.0,187.0,522.0,73.0,20.0,39.0,82.0,188.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.948906540870667,0.0,0.0510934442281723,0.0,0.0,0.0,0.0,0.0,-117.416666666667,47.9166666666667,Evergreen Forest,False,False,True,False,True,False,False,False,False,False,False
552,61.0,121.0,36.0,7285.0,260.0,-76.0,336.0,-22.0,152.0,157.0,803.0,109.0,27.0,40.0,120.0,294.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878217592835426,0.0,0.9121782183647159,0.0,0.0,0.0,0.0,0.0,-116.583333333333,47.9166666666667,Shrub/Scrub,False,False,True,False,True,False,False,False,False,False,False
559,47.0,139.0,36.0,7921.0,250.0,-126.0,376.0,126.0,-1.0,150.0,423.0,71.0,19.0,47.0,152.0,65.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-112.583333333333,47.9166666666667,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
564,44.0,146.0,34.0,9599.0,269.0,-159.0,428.0,141.0,-81.0,167.0,428.0,75.0,14.0,55.0,162.0,51.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.583333333333,47.9166666666667,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
591,39.0,118.0,24.0,12715.0,273.0,-211.0,484.0,193.0,-136.0,193.0,494.0,86.0,11.0,59.0,221.0,43.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-97.4166666666667,47.9166666666667,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
592,41.0,119.0,24.0,12648.0,274.0,-210.0,484.0,193.0,-133.0,193.0,493.0,85.0,12.0,57.0,222.0,45.0,0.0,0.0,0,0.0,0.056584358215332003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19638144969940197,0.747034192085266,0.0,0.0,-97.25,47.9166666666667,Cultivated Crops,False,False,False,False,False,False,True,True,False,True,False
593,41.0,119.0,24.0,12607.0,274.0,-210.0,484.0,193.0,-131.0,193.0,497.0,85.0,13.0,58.0,226.0,45.0,0.0,0.0,0,0.0,0.775609970092773,0.0,0.224390044808388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.0833333333333,47.9166666666667,Developed,False,False,False,False,False,False,False,False,False,True,False
602,28.0,130.0,27.0,11848.0,256.0,-224.0,480.0,171.0,-136.0,171.0,693.0,107.0,16.0,54.0,301.0,65.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426899909973141,0.0,0.0,0.0,0.0,0.15730999410152402,0.0,-92.75,47.9166666666667,Mixed Forest,False,False,False,True,False,False,False,False,False,False,True
605,28.0,125.0,26.0,11943.0,254.0,-224.0,478.0,171.0,-138.0,171.0,718.0,107.0,19.0,52.0,298.0,69.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972826480865479,0.0,0.0,0.0,0.0,0.0271735209971666,0.0,-92.0833333333333,47.9166666666667,Mixed Forest,False,False,False,True,False,False,False,False,False,False,True
607,32.0,117.0,25.0,11875.0,255.0,-213.0,468.0,176.0,-132.0,176.0,706.0,103.0,18.0,50.0,290.0,70.0,0.0,0.9696156978607181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303842909634113,0.0,-91.75,47.9166666666667,Open Water,True,False,False,False,False,False,False,False,False,False,True
610,27.0,118.0,26.0,10986.0,238.0,-204.0,442.0,160.0,-123.0,160.0,738.0,100.0,21.0,45.0,290.0,81.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.266981512308121,0.467533081769943,0.265485405921936,0.0,0.0,0.0,0.0,0.0,0.0,-90.9166666666667,47.9166666666667,Evergreen Forest,False,True,True,True,False,False,False,False,False,False,False
611,28.0,119.0,27.0,10683.0,233.0,-200.0,433.0,157.0,-118.0,157.0,736.0,99.0,21.0,45.0,288.0,81.0,0.0,0.0085255354642868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991474449634552,0.0,-90.75,47.9166666666667,Wetlands,True,False,False,False,False,False,False,False,False,False,True
612,29.0,120.0,28.0,10351.0,227.0,-197.0,424.0,154.0,-112.0,154.0,732.0,97.0,21.0,44.0,284.0,80.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.690791487693787,0.30920854210853604,0.0,0.0,0.0,0.0,0.0,0.0,-90.5833333333333,47.9166666666667,Evergreen Forest,False,False,True,True,False,False,False,False,False,False,False
613,30.0,120.0,28.0,10094.0,222.0,-194.0,416.0,152.0,-107.0,152.0,723.0,95.0,21.0,44.0,277.0,81.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.230171456933022,0.76982855796814,0.0,0.0,0.0,0.0,0.0,0.0,-90.4166666666667,47.9166666666667,Mixed Forest,False,False,True,True,False,False,False,False,False,False,False
614,30.0,120.0,28.0,10124.0,223.0,-194.0,417.0,152.0,-108.0,152.0,727.0,93.0,22.0,42.0,273.0,86.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.454640537500381,0.0893224850296974,0.456036984920502,0.0,0.0,0.0,0.0,0.0,-90.25,47.9166666666667,Shrub/Scrub,False,False,True,True,True,False,False,False,False,False,False
626,86.0,93.0,40.0,4857.0,221.0,-8.0,229.0,32.0,149.0,150.0,1477.0,245.0,30.0,59.0,128.0,625.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.916666666667,47.75,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
627,102.0,95.0,40.0,4878.0,236.0,4.0,232.0,46.0,165.0,165.0,1119.0,189.0,23.0,59.0,94.0,472.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.75,47.75,Open Water,True,False,False,False,False,False,False,False,False,False,False
628,104.0,88.0,39.0,4752.0,232.0,9.0,223.0,51.0,165.0,165.0,983.0,158.0,22.0,56.0,92.0,406.0,0.0,0.0,0,0.882874727249146,0.0,0.0,0.0,0.0,0.0,0.117125265300274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.583333333333,47.75,Developed,False,False,True,False,False,False,False,False,False,True,False
629,105.0,81.0,37.0,4715.0,228.0,14.0,214.0,53.0,166.0,167.0,947.0,141.0,23.0,52.0,100.0,380.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.416666666667,47.75,Open Water,True,False,False,False,False,False,False,False,False,False,False
630,106.0,83.0,38.0,4722.0,231.0,14.0,217.0,54.0,168.0,168.0,988.0,145.0,26.0,49.0,108.0,387.0,0.0,0.5917324423789979,0,0.0,0.0182708837091923,0.389996647834778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.25,47.75,Open Water,True,False,False,False,False,False,False,False,False,True,False
631,103.0,91.0,40.0,4784.0,234.0,8.0,226.0,49.0,166.0,166.0,1191.0,168.0,33.0,46.0,134.0,452.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.083333333333,47.75,Developed,False,False,False,False,False,False,False,False,False,True,False
632,99.0,98.0,41.0,4845.0,236.0,2.0,234.0,44.0,162.0,162.0,1502.0,211.0,41.0,46.0,166.0,562.0,0.0,0.0,0,0.17628653347492199,0.33606958389282204,0.0,0.0,0.0,0.0,0.0,0.487643897533417,0.0,0.0,0.0,0.0,0.0,0.0,-121.916666666667,47.75,Mixed Forest,False,False,False,True,False,False,False,False,False,True,False
636,32.0,86.0,32.0,6327.0,188.0,-80.0,268.0,-39.0,114.0,116.0,1872.0,317.0,34.0,63.0,161.0,837.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.083333333333,47.75,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
641,77.0,122.0,32.0,8637.0,284.0,-87.0,371.0,-28.0,181.0,186.0,324.0,52.0,10.0,47.0,46.0,129.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8839218020439151,0.0,0.0,0.116078175604343,0.0,0.0,-120.083333333333,47.75,Shrub/Scrub,False,False,False,False,True,False,False,True,False,False,False
644,84.0,123.0,32.0,8772.0,294.0,-83.0,377.0,-22.0,190.0,196.0,259.0,38.0,10.0,38.0,44.0,90.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-119.583333333333,47.75,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
651,86.0,121.0,34.0,7925.0,291.0,-60.0,351.0,-8.0,184.0,189.0,483.0,67.0,18.0,38.0,75.0,174.0,0.0,0.0,0,0.0705274790525436,0.929472506046295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.416666666667,47.75,Developed,False,False,False,False,False,False,False,False,False,True,False
653,80.0,123.0,35.0,7639.0,283.0,-63.0,346.0,-10.0,175.0,180.0,607.0,84.0,22.0,39.0,94.0,220.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.47214674949646,0.0,0.5278532505035399,0.0,0.0,0.0,0.0,0.0,-117.083333333333,47.75,Shrub/Scrub,False,False,True,False,True,False,False,False,False,False,False
